product_id,quantity,wholesale_cost,sale_price,supplier_id
01ZI6O6L4KNC,1001,41.84,57.66,TYOJTOMZ
1AW3T02IMPV6,2488,131.68,196.33,IDGKAJJJ
C50ZPVTKVD99,1975,136.79,206.28,VCUMMSSB
Q46ORY1K8UGN,1574,107.35,144.92,ZMRZDYHV
J4I0WFSBQ3RL,4897,443.03,617.14,BPFURQET
KU6K3VT289MM,144,4.63,5.75,EDBLMFTH
LVGR1H6HIXGS,6875,402.08,563.31,VIIDPXME
6DXTA7W5KE7C,4007,427.83,572.44,MFUBGGQI
2FGWJE6E4HGD,2733,127.48,172.48,EDLOOHTK
QTGY9K1W0ORG,3201,426.46,597.47,GDVLVXYD
B54P6BPIM1Y0,795,46.14,64.23,IDGKAJJJ
JPDR9GJ1T2XM,4677,430.58,486.12,GXAGGFBI
HORH9HXS894N,3955,415.55,522.35,GRMSDYOC
1LOF7X9Z6PJK,2817,120.89,189.8,STXXDNQZ
E69O26SEGCTY,4388,422.35,778.39,GNIJYLAB
XNC6298PVAAM,1478,113.64,169.32,ZXZRBVUV
DLSR91ZD7FYP,2520,134.22,166.97,NWUAPMSW
9NW88RYFOL1X,1233,102.74,167.98,CIMIXMVK
5DDA4A8FLSVZ,4256,377.0,573.04,YIVQFZLU
YR4NPCTJBCIE,784,30.92,51.11,FPFGSVTM
JKBRF72FI327,2512,143.72,216.59,DBGUCAJE
0MN49KT409G1,5495,429.2,707.32,LAMXTHZE
SV6RRJPOT0KU,4123,403.42,517.59,GIBRUMBP
N8RJAOGK29J7,638,37.21,67.39,CVECQIAM
JIRMGW1NMQDZ,2308,119.26,211.33,GRMSDYOC
PWG3APHQQG8M,1979,129.99,158.07,XBJKPDKC
01DSUEQ615H3,7073,454.23,813.53,EWZUFAKC
VFA4NZSTWV6A,4019,406.1,758.59,MFUBGGQI
8E9949GOLV6A,3506,426.46,585.96,NBCKXSYD
5933JXC9R9X8,3734,458.45,612.03,EBBQNKMM
EIEJPNDUVQ9A,5341,419.63,609.3,TANXPDQQ
NLUJS78Q09OX,657,48.92,60.42,TYOJTOMZ
2QOGOQ9Q4IMP,4578,374.4,570.96,GRMSDYOC
BE6CN13TVQVU,6999,443.03,664.99,ZVQVWANC
VJ5FQCSXZXU9,4412,379.61,632.43,VCUMMSSB
GCMF8U51U8EU,294,10.24,13.04,TANXPDQQ
HFYS1XLUT56X,4655,379.61,521.96,ISJDSKXJ
5M9T18NXD0CW,3641,408.79,602.15,OCPOEZVE
5DXB9W0KPVY6,2668,117.64,186.93,NTENOERP
RGP8APSBW5T1,4454,452.82,632.59,EWZUFAKC
Z1J6HYKRH0E7,1180,115.23,207.18,HFPVCJRL
INSZZ6RQYKVF,3400,387.48,718.0,XBJKPDKC
IVMR3N926KMM,2961,137.65,200.01,OCPOEZVE
B5OXHRC4LQRA,151,12.72,19.16,NTENOERP
HLIFHKMXF97U,4737,429.2,711.18,GNIJYLAB
1ZAPVDE6FWMK,2066,98.2,137.97,LAMXTHZE
K8GBEBZE17EA,1358,124.17,221.89,CIMIXMVK
XG4OYVFJYC9K,7176,426.46,594.91,YIVQFZLU
D3LCZL939G8F,6412,356.4,426.97,TANXPDQQ
LJ54FAGC69Z5,5473,419.63,693.23,RFTNQGSK
EPW6DNR5GILM,1088,42.37,61.82,UCBFAQDG
6AWY9VLFEOMY,3804,330.08,370.02,DBGUCAJE
0OMU9NM7EOJK,6775,464.12,733.31,FPFGSVTM
1FGE1HDE3VX9,3788,361.5,420.42,UXPYBZTF
B0PKDKU4HMRB,4812,429.2,586.29,YIVQFZLU
5JEZKMFDME35,5171,454.23,747.21,EKYLYNIF
KHZAAWHN51XZ,986,41.31,59.53,UYLRXCIV
6FDTQY92K5ET,2818,118.45,198.29,EWZUFAKC
M8JEWDZLBI3X,770,34.25,51.14,PQDCXBTE
N1KIWX00D77Y,3556,402.08,638.1,XBJKPDKC
PIWUYRCA70Z6,3858,476.96,628.16,ISJDSKXJ
8U691QF1M9MP,5126,403.42,766.5,UXPYBZTF
10Z0G6TNTP57,6106,375.7,634.56,JKQRHISX
9XFRZXJQNUY1,4071,360.22,553.3,CNJNFNTK
S1GC2CKHQ4CR,1379,130.84,221.51,YIVQFZLU
AP9CT69GKLYK,2019,109.69,123.84,ISJDSKXJ
R1Z4MGNM0U4D,4894,404.76,633.85,ZKUUKRBR
EMFXD0D5Y0E6,6423,395.42,646.91,NBCKXSYD
ZDHQLFY4XPOF,3212,395.42,659.56,VCUMMSSB
22UZ6PFAUDFD,2819,106.58,180.97,GXAGGFBI
X28B50ZIGWB0,5658,416.91,728.76,GDVLVXYD
1MCWLF5L8ULN,6158,387.48,439.79,NTENOERP
U6Z9V3JKHTP2,2,0.11,0.14,NWUAPMSW
8M67N8F4UNUH,1530,124.99,186.86,HFPVCJRL
82WN0F7Y7H3K,6155,464.12,526.31,CIMIXMVK
IOXYX2S54FW7,3498,402.08,538.79,ZKUUKRBR
6G9MK3SIKXCX,175,9.95,17.2,PQDCXBTE
ZNQOP1PJOPAQ,1374,137.65,238.55,VIIDPXME
LW4SPXE2EXZO,3750,374.4,634.98,GDVLVXYD
LOP1H3AKDJ5S,7158,400.75,664.84,UXPYBZTF
XIEA2RA0Z44H,4104,399.41,680.99,CIMIXMVK
QYR8M443BC3Q,2416,116.84,204.59,EDBLMFTH
CXK0A3X1TYEJ,5803,423.72,717.36,MFGBXQKF
25GXLU0HOEVA,4663,362.78,570.65,EBBQNKMM
R4UMBUNL4FMK,5962,390.12,527.83,NWUAPMSW
3GPR6J7UK4L6,2602,120.07,172.3,HUWQAVUH
Z6RXQXLC47EY,4883,411.49,550.16,STXXDNQZ
A1WFWN0S475I,2421,112.05,147.68,IDGKAJJJ
2OOITWR2ZV2A,6503,387.48,693.2,OCPOEZVE
R7T9YKEJ8DG5,4645,394.09,482.37,RMSMOETA
CH4FYOUPPGME,2490,107.35,196.34,FCZOBULH
P59EVW00CWKR,3285,408.79,526.93,QDAQXRXZ
G2T1KVZ2A63Z,446,33.28,46.56,EQXLGHHJ
3IDVOTDBTWQI,3922,388.8,614.69,PQDCXBTE
TQDHUFU42A8E,1549,99.7,171.38,TANXPDQQ
06KEYA440LDQ,2137,130.84,222.17,NTENOERP
CQOUUNH8HRUW,5509,391.44,742.56,STXXDNQZ
JDP1RP3NP8R0,4594,448.62,685.94,QDAQXRXZ
UR2ML8NW5DMX,4253,433.33,614.03,STXXDNQZ
1F48TAFZRAEG,496,36.21,64.13,WWILSOPV
PELSUS7CAT5T,2811,119.26,139.77,GIIXLRCH
158ZQ8IX82YH,1642,116.84,184.26,RFTNQGSK
9RAQQBR5RW3F,1797,118.45,193.19,FNSAXLCG
6YEB8QP9FIDK,2439,108.13,142.3,ONSMNAKU
1FUXQFUOO67W,1929,121.7,190.7,MFUBGGQI
VK372DXJKJVC,3472,394.09,599.8,EKYLYNIF
NXU03CFCQ7G7,5167,390.12,690.12,OCPOEZVE
9Y6C34SS2SHZ,4369,407.45,562.28,LAMXTHZE
DUXCZQHI005I,5823,416.91,572.0,FNSAXLCG
ZV944AFT50YR,6169,444.43,743.53,FPFGSVTM
RYXEMJ4D2L5H,7120,402.08,628.45,BPFURQET
I89B5LVUBUJO,1663,119.26,214.07,FCZOBULH
5NSZUNGMQXX2,6233,400.75,618.76,FREEBJJB
WLPOXHRJ7YT5,4414,430.58,512.82,NVCVUSTT
O4178IFW13FR,136,3.06,5.76,IDGKAJJJ
BP7L2KGQA7Y0,2276,129.99,199.66,EKYLYNIF
C0ST9GCUE2ES,6382,445.82,589.37,ZKUUKRBR
1TXSFAT4QB2K,2248,133.37,168.18,GNIJYLAB
KFSSG1O462PQ,2496,149.02,208.63,UCBFAQDG
BUSA7Y8WS73J,300,10.54,17.52,TYOJTOMZ
VSA94TUF3DCF,4198,415.55,589.67,FCZOBULH
299239HEQG7S,475,30.46,46.54,HUWQAVUH
SMM0AYNJBUWD,3783,390.12,661.64,KVHNDYBZ
H7Q1TLXL4SMT,4358,416.91,587.84,WLJJEFNP
WVRFKBJZIKHL,2562,104.27,195.09,CGYSSCHR
W9L1TYJ0T5PF,576,37.21,63.11,UXPYBZTF
RCB59AKW93HG,6378,436.09,594.39,ZXZRBVUV
5H202ESZF6SR,3559,422.35,511.47,MFUBGGQI
HNR4VI60RQDS,5450,415.55,763.37,QDAQXRXZ
PB3Z0KT6KWQN,6953,451.42,669.0,STXXDNQZ
65R4LCPR7I3U,2887,124.99,202.36,EWZUFAKC
LDY1FGTRMLOP,5889,355.12,548.31,FNSAXLCG
6LPLI4QBJMPH,1272,128.32,157.83,EDLOOHTK
O6OGT5LA2YEX,905,36.21,67.1,XBJKPDKC
72EROAXOJNWP,4054,427.83,512.11,YIVQFZLU
5PC2WUPI5ZK8,4820,378.3,557.24,ZEOUUSJW
PE0WPZ4X02TP,889,36.71,56.31,JKQRHISX
4Q3HP9N1URAH,3484,394.09,703.84,LAMXTHZE
VHHQ983A6OMP,989,34.73,56.61,PQDCXBTE
D17LNLF02MRM,6219,447.22,593.01,MFGBXQKF
MJUAKWT3IVKJ,2441,111.27,184.15,MFGBXQKF
2JODCZXX40CM,1567,155.29,177.81,WWILSOPV
87KVQ9ITJCFT,5411,475.53,696.65,VCUMMSSB
YL067AFHFWDT,1113,129.16,239.46,UYLRXCIV
WYQ179QBQ2R1,5338,445.82,564.41,LAMXTHZE
8KDCFCOT6ZWM,4864,379.61,596.75,ONSMNAKU
T74B63CCO8HP,6304,375.7,623.66,JKQRHISX
IURU5K7ASVHG,4392,399.41,577.95,FREEBJJB
EY94Y9R6RWBR,254,12.08,17.61,ZKUUKRBR
RADWRS60VHCR,6253,440.25,490.0,OCPOEZVE
Y53A7UFNU5FJ,6690,419.63,525.8,CNJNFNTK
YEMNRWP8QZYP,4818,403.42,573.26,VCUMMSSB
KT2ZSXTL5QUC,6952,415.55,683.58,GIBRUMBP
JB42PW4T0JHX,1489,105.8,154.04,NRAPQGHO
VSKH003DUTO7,4805,414.2,784.08,EBBQNKMM
UCRN9PE05BAU,6128,364.07,521.71,NVCVUSTT
UQB7AG63E20T,5456,396.75,675.27,NVCVUSTT
8R3LVFBUBOVO,3165,406.1,527.12,ISJDSKXJ
3WDR7H5SMENJ,4000,444.43,725.31,FPFGSVTM
3U3XMQHKXSQL,1108,134.22,197.97,BPFURQET
5OT944P2YIIM,3502,380.92,472.34,YIVQFZLU
X33LHR3TZZKT,4453,427.83,518.96,ZKUUKRBR
0X2UMOESHQ58,2114,123.34,202.65,XBJKPDKC
1GY2O0Z2YVM7,748,33.28,60.74,FNSAXLCG
QJU61PA27FAH,2864,154.39,193.14,FNSAXLCG
KWJLJCAAOYVU,424,42.9,51.95,STXXDNQZ
DEBDHVQWTRLR,6026,380.92,524.53,TYOJTOMZ
JYDK8VKAZ77K,2449,112.05,141.52,FCZOBULH
W1BNYSQP3P08,2501,122.52,228.87,NRAPQGHO
VLMQNFLO7AFY,1047,39.75,47.82,NBCKXSYD
XGMIP5NY5ZL7,4408,326.39,429.53,UXPYBZTF
5CR9GYCHM914,4662,427.83,770.09,BPFURQET
CWCB6J0KXG6I,6847,375.7,679.64,PQDCXBTE
AE1TY2NIJ6ZK,4891,433.33,780.86,MFUBGGQI
ML1NK7LIFHFD,3107,426.46,655.47,ZVQVWANC
C1LU9DN5UVVX,2605,116.84,199.8,KRSHWTGG
OW5LMROPTRY7,6440,394.09,540.69,VIIDPXME
IIVF5SNQUCA7,2929,109.69,172.87,GDVLVXYD
THRTJ645FMAT,2512,127.48,142.91,GNIJYLAB
EXYBWJQ74W2F,946,43.97,57.82,PQDCXBTE
PFADS2P16XF7,2466,123.34,189.94,LAMXTHZE
WIU3IN3YMQKI,1202,129.16,219.18,CVECQIAM
BVUA81CIVEMW,5660,410.14,726.36,CGYSSCHR
V6E57OIY4EGY,4129,408.79,543.28,EBBQNKMM
4PEJ6P2NUVCH,2206,133.37,154.58,CGYSSCHR
EI024O54OBUY,2381,133.37,169.11,FPFGSVTM
ROZXOZQ5A2EG,3850,383.54,442.99,CIMIXMVK
RUH39A1HH3FY,2370,141.98,189.54,FREEBJJB
WJJ6YQKPE62J,4233,360.22,408.85,OCPOEZVE
8PV7Z0GFZLCL,7216,374.4,471.0,FCZOBULH
G747N41V664Y,476,34.25,41.2,GNIJYLAB
XJUJY7OBBDZN,6047,387.48,546.73,VIIDPXME
39SSIGEDFIHE,4986,386.16,457.21,GNIJYLAB
U4QMJXSC8DU5,4146,412.84,620.5,NBCKXSYD
Z8RJVGGQ79E7,2644,124.17,225.37,ISJDSKXJ
5ZJK2ZRVAWZV,2969,122.52,223.6,EBBQNKMM
4WKHUQGX0FT5,1317,122.52,214.04,NCJCTCKB
ID3B7ZLJGQPX,4650,371.8,438.35,ZXZRBVUV
FVOD2VNL7OV3,3000,373.1,551.81,TYOJTOMZ
JBZPSHOJ87LT,7067,341.26,599.59,GIBRUMBP
OLWBZOVE2TX1,6745,410.14,726.36,EQXLGHHJ
SPUCPQSB5MUG,6270,391.44,445.46,GXAGGFBI
EE2VMQWXGRQO,2985,472.66,645.18,NRAPQGHO
TQABABQI81X6,3625,370.51,628.01,ARBKBLYG
SX0Y7WLMQJ1G,2085,111.27,154.89,FNSAXLCG
72O52X3OTY3M,4581,387.48,664.92,UCBFAQDG
1K3TRA0VEPQ6,3310,423.72,597.45,YIVQFZLU
QXX66N1BWEDD,3406,418.27,625.31,UCBFAQDG
3UUSA3IFYIKZ,2817,127.48,219.9,YIVQFZLU
ZXXKLN3VPJNT,60,4.42,6.23,UCBFAQDG
OO45VOG2Y20A,377,9.09,10.67,EBBQNKMM
P9UUAXG3S4NC,4710,390.12,664.37,EDLOOHTK
RNRFNGZ6SH5J,2160,129.16,239.33,HFPVCJRL
33CO7XY4IAF3,4992,379.61,527.28,XBJKPDKC
2YM7KEXJC7OE,5223,464.12,542.09,CGYSSCHR
N8RIW7ALFOQP,5814,403.42,444.97,CNJNFNTK
TQDWBL9T0FZ0,4641,402.08,716.91,WWILSOPV
K8BEHJM89W8E,1247,116.84,145.0,GIIXLRCH
0YMRTDADQCIN,1363,94.49,156.66,HFPVCJRL
ZJ051O2HVHGH,6435,387.48,461.88,VIIDPXME
63QLMWDBT2I9,4183,396.75,745.1,WLJJEFNP
9RQR71TZO70E,3933,367.93,668.53,GRMSDYOC
N91X8USWAE7F,887,48.92,80.38,ARBKBLYG
1NC9OOJ3YEGY,529,44.51,74.47,ZMRZDYHV
J9GHUJMB9001,7192,384.85,622.69,EKYLYNIF
WP0248404JZB,3446,454.23,499.65,EQXLGHHJ
YXQPUNUUKB44,7138,402.08,572.96,EQXLGHHJ
SRGXJHICX0G4,1003,45.05,58.47,VIIDPXME
IWH3IO52JIA3,4680,380.92,723.37,STXXDNQZ
SHS8LLH8WGDZ,6468,414.2,494.97,UCBFAQDG
62VBQPCC6F5T,4728,411.49,740.68,BPFURQET
MJWWBCOVAV1X,5335,358.94,396.27,NVCVUSTT
P3HQCNQLUUKE,5183,387.48,623.46,NVCVUSTT
R0HAU9B0SOG5,3083,407.45,751.75,EQXLGHHJ
Y7EZ5H160TXS,365,12.72,16.31,GIBRUMBP
G8L2PMCAZS7V,6735,347.53,502.53,NBCKXSYD
HPK3MDOZY9GO,7137,383.54,483.64,ZXZRBVUV
SQHA89UCNNHG,3702,427.83,603.67,EWZUFAKC
NETYO1MDTDAY,6312,395.42,475.29,IDGKAJJJ
KGEH3E8N5MW4,3250,410.14,489.71,ISJDSKXJ
GITSOB9T9Q0L,912,26.85,48.38,FNSAXLCG
DU8YCKBXJ590,1403,145.48,185.49,ZVQVWANC
UHJTA8WM9SXE,1633,142.85,216.85,YIVQFZLU
974KJL5Z3BA6,5787,410.14,474.12,EQXLGHHJ
8RNX2OHBOOJS,4285,462.7,592.72,EDBLMFTH
JKIJXQI89HMB,4519,419.63,599.65,ISJDSKXJ
LNATQ5YSELDP,3960,392.76,544.76,JKQRHISX
JT2O9YT1B78I,4503,423.72,530.92,GIBRUMBP
ZW7MLJTD96SZ,2739,123.34,136.17,ZKUUKRBR
B0ESZ56MQ6DE,3819,419.63,511.95,ARBKBLYG
AVX08KN8EIPJ,3439,383.54,532.35,GIBRUMBP
0V0IIKNMVD09,3619,441.64,548.52,FCZOBULH
RDT56P1N4UKW,6965,342.51,462.05,ZXZRBVUV
R7O05OT5GGZQ,237,15.4,25.95,OCPOEZVE
X7TXWZTEDHHC,3448,436.09,528.98,PQDCXBTE
7XWW7R8ZOFCM,3810,351.32,608.84,KVHNDYBZ
U4OP8OW8JTVO,3186,370.51,607.27,VCUMMSSB
8R0HWBEIV76K,767,47.8,76.29,CNJNFNTK
VZF2ZXNA5OQA,449,39.75,66.46,UYLRXCIV
UHCAGFZT37ZK,6411,408.79,649.98,KVHNDYBZ
2LIAN1LDOMEO,4499,414.2,783.67,XBJKPDKC
SSNKC14RFAFY,3128,444.43,834.2,GIBRUMBP
GR9NHW7Z58MB,3610,378.3,612.09,STXXDNQZ
31Y4SP824TN5,407,31.39,36.98,MFGBXQKF
CHEMYLYGVA7M,5853,426.46,799.61,WLJJEFNP
4W5QE7TPFYY7,6637,355.12,634.95,KVHNDYBZ
KVW27IP5XQHB,3433,361.5,557.43,VCUMMSSB
71ITA4HXCVM4,2244,124.17,154.09,CNJNFNTK
ICJXT69CSYXK,1739,115.23,144.15,VCUMMSSB
9EPZG9GYWU55,2028,128.32,221.48,ZEOUUSJW
1HDC8ZBULOGH,5775,425.09,508.83,IDGKAJJJ
KE2CXZLEH29H,6438,403.42,682.18,GRMSDYOC
1GO28SDALIP5,6065,358.94,494.26,JKQRHISX
Q12EM28SDG0B,3870,418.27,490.21,VCUMMSSB
4W49LQUC4E0D,6372,436.09,775.37,RMSMOETA
A54LH6WJ1SCN,2956,140.24,243.46,HUWQAVUH
239FILV68NLD,329,8.26,12.98,EDLOOHTK
69UVRVBQQ5NV,2348,139.37,160.0,STXXDNQZ
7IG9LMU6GX1I,5237,425.09,547.52,HUWQAVUH
5UYDCS5WNFY6,4055,390.12,692.85,GNIJYLAB
S1922DRPBNLN,3234,412.84,705.96,UCBFAQDG
ZFQW51JD59IL,2973,111.27,193.28,GDVLVXYD
JTZLX8B7XG0Q,5588,374.4,646.96,VIIDPXME
6HOE5JNTKPQW,4889,388.8,452.17,GNIJYLAB
0K5REKNUC4L2,3473,383.54,540.79,WWILSOPV
GDLANTMXAYJQ,5556,403.42,649.51,NRAPQGHO
X86LNNGXZOBV,1821,133.37,229.4,WWILSOPV
S3LJW442U9CU,6773,419.63,795.2,EBBQNKMM
9GZVX4SUSPHE,4714,383.54,635.53,FCZOBULH
2BRHIT0JWHZ2,4501,377.0,533.83,VCUMMSSB
8868HCCM2MSY,1228,123.34,198.45,HUWQAVUH
CPF5L77CPMJB,336,14.37,18.78,CIMIXMVK
XDLZ36G61NQS,4970,386.16,606.27,EDLOOHTK
NDNI2WXKRYIP,2100,122.52,156.46,XBJKPDKC
7GNB9IYI4B0N,6590,407.45,535.8,CNJNFNTK
QNKP839EJYU5,3291,429.2,742.52,EWZUFAKC
HSIA66YBDWWP,669,39.24,47.4,UCBFAQDG
M31QGOAQNXB6,2578,103.5,146.76,ZKUUKRBR
G50ZSVKZX0AQ,2674,139.37,262.99,ZKUUKRBR
JPGSLG8HH7N5,3288,407.45,620.95,RMSMOETA
FRG97JP6DY44,892,36.21,64.71,DOOBGRTI
DPQGILC2SU7L,4052,366.64,603.86,GNIJYLAB
3ZS464XZL4TE,775,37.71,64.6,FNSAXLCG
4S9KO3HV6DY3,4110,419.63,704.56,HFPVCJRL
VL0IR4N9BDYE,3319,433.33,676.43,XBJKPDKC
DSM5GKYT3FH6,3211,436.09,689.02,DOOBGRTI
R9VVXUWTCO0Q,3947,365.35,535.24,ARBKBLYG
PLWK2M711YZ3,7149,412.84,624.21,NCJCTCKB
D3L864LPRRSB,6509,371.8,445.04,WWILSOPV
U2LEGCSU375T,7161,337.51,419.86,IDGKAJJJ
NMG2NW9766KE,4335,390.12,606.25,GIBRUMBP
00GGYSLFWEVU,1372,105.03,169.83,FREEBJJB
KT6J0C8P1ZEM,2116,132.53,153.87,VCUMMSSB
12SE79H7VGYX,6602,451.42,828.81,VCUMMSSB
ALW3KVITANUU,1424,93.75,129.84,WWILSOPV
V8JXAD0X3E4G,1621,122.52,229.72,IDGKAJJJ
GLL1KCA2Z28M,6885,366.64,580.02,NVCVUSTT
5TK8DYVPTB64,5472,386.16,601.25,FCZOBULH
04R7O9P77PR8,588,34.25,55.21,FNSAXLCG
HIFNAK1B4IFN,1175,105.03,148.93,DBGUCAJE
7SVZD6U94GO6,1058,34.25,49.46,TYOJTOMZ
FV1VH4UL655J,3902,420.99,791.04,HFPVCJRL
S4ITKZ39QHR9,6105,433.33,609.7,UXPYBZTF
JGQ1GXWSZRPV,5653,400.75,690.49,NCJCTCKB
IO35G64PG4PB,1508,147.24,163.14,GRMSDYOC
BNJVZK0YLDLV,6953,386.16,678.87,LAMXTHZE
QTUW0J9FTF2S,3582,415.55,515.7,FNSAXLCG
CI9EVC1G9D2O,6185,410.14,543.85,ZMRZDYHV
1MKY8GROSCFI,2017,127.48,233.93,FNSAXLCG
5Q7OBCYQYU71,4032,375.7,627.79,TANXPDQQ
7ZINVNHNZS80,4807,400.75,494.93,UXPYBZTF
BOCHM76CX7CR,4068,426.46,537.77,EDLOOHTK
ALB7438VGORJ,1061,36.21,54.71,NCJCTCKB
QRCL3MEEC5L6,5463,367.93,553.73,EKYLYNIF
LOMSFIN5QWXY,5033,415.55,769.6,EQXLGHHJ
5UJDVLIUZ3ZX,1309,141.11,186.97,UYLRXCIV
BALR91QAU1Y7,1971,140.24,220.32,DOOBGRTI
54UJYAQC1S7Y,4903,377.0,596.79,PQDCXBTE
K3JSM2FGNFGK,2476,137.65,206.48,GRMSDYOC
0FY7CUF84ZBX,5054,395.42,640.58,ISJDSKXJ
ME3TNKNWO277,3066,398.08,609.86,CGYSSCHR
5ZPECT9UTPKN,4245,403.42,719.3,NTENOERP
WBAAUNV8VICH,4614,444.43,539.09,ZVQVWANC
2ERMLRD3VRZW,2302,141.11,252.45,VIIDPXME
VTAEM3QNN8LG,4197,375.7,456.85,DOOBGRTI
QZP4A5MVH3BE,153,11.14,15.15,EQXLGHHJ
N96ZZSBIXI6D,7093,392.76,551.44,EKYLYNIF
C4K5UKU6PEZE,5044,364.07,530.81,CGYSSCHR
H67CDD7BDN64,1654,155.29,258.09,RFTNQGSK
025TMKTWXVWY,5910,430.58,622.62,CVECQIAM
PNF43OY69H02,3386,441.64,743.72,ZEOUUSJW
X7NIB4CAS2IT,3691,423.72,632.61,DOOBGRTI
BY485UVW8FX1,4587,396.75,580.45,STXXDNQZ
I7ULJDMG7P7F,2301,130.84,151.25,CGYSSCHR
EUIFTZBN4RXP,5728,472.66,863.08,ARBKBLYG
GH5Z0YUNZY86,6749,411.49,503.66,HFPVCJRL
NXIF3MQ4ZCV5,5870,420.99,645.38,UYLRXCIV
XKB00MPZPECF,4793,396.75,699.87,GIBRUMBP
98CGYCA1HT2T,3378,383.54,513.18,OCPOEZVE
RS9S1BEUD6CP,3205,433.33,656.93,LAMXTHZE
W46UZR3JS9M2,6249,411.49,469.92,RFTNQGSK
99MFI1JKW08H,5089,392.76,704.22,EWZUFAKC
QYDMAM6F0R0J,437,39.75,53.58,XBJKPDKC
KQE1NUIOGVLO,2578,144.6,198.97,HUWQAVUH
BQVK1RRGC3ZG,1017,36.21,59.06,PQDCXBTE
OIH5XRMU0NPW,2650,149.91,198.63,RMSMOETA
ZDJ6WTUS64FN,7160,358.94,407.04,NWUAPMSW
37MCG0VFOS6H,1898,120.89,194.27,LAMXTHZE
UYKTSIBK0R9T,6426,461.28,826.61,HUWQAVUH
EU9XOK7E2E2V,2674,121.7,184.25,EWZUFAKC
3RJDIDHYHG4O,902,39.75,68.73,RMSMOETA
MSI2Y3T5Q1W7,7113,357.67,677.07,ZXZRBVUV
GOPLJ12HGTND,3401,418.27,596.87,FREEBJJB
71VBT4JN1G6H,3647,346.27,487.2,ZVQVWANC
TQSZ8A5FRPXT,6453,419.63,714.63,HFPVCJRL
X1VAOJZHVZ2M,491,40.27,69.55,NVCVUSTT
ZLLU5RVSUOJ1,7236,400.75,470.48,CIMIXMVK
1HQ4Y8UST7Q4,7106,487.05,564.49,ONSMNAKU
DZMAYWUOMCWZ,2548,111.27,151.88,GXAGGFBI
2STM232K52UQ,835,28.63,39.8,GRMSDYOC
P9Q6WN20W7WN,4897,459.87,834.66,LAMXTHZE
D5FL1Q2WVFDA,1015,38.73,66.42,FPFGSVTM
2MUZ2YUCDGWS,6971,472.66,724.12,FPFGSVTM
573R9I69OBLB,6930,386.16,700.88,JKQRHISX
UPRTQWH42ZIT,6544,315.42,523.6,CNJNFNTK
EBXFS358LHKC,5373,336.27,451.27,STXXDNQZ
RTG8UBLLNKJ2,5652,370.51,459.06,ZVQVWANC
E10YKHRKW3CL,5817,371.8,511.6,EWZUFAKC
4R5470SAX606,7005,427.83,478.31,WWILSOPV
1SFLC17MUXU8,5964,394.09,604.93,IDGKAJJJ
CMCV1EXYEU74,3205,429.2,557.1,ZXZRBVUV
YHK0BPO4Q4T2,6571,367.93,520.25,QDAQXRXZ
MQIXBSM8A1HO,1268,109.69,171.66,QDAQXRXZ
ZCDK0AE6X8EE,4279,429.2,803.46,BPFURQET
OVJJBRXOLJSO,3986,425.09,618.51,NCJCTCKB
U0F457KWZ3FM,322,12.08,22.11,STXXDNQZ
4UVC8XDMN2H0,5551,379.61,489.7,DBGUCAJE
CBB5PQQUQGY3,622,30.46,34.12,CGYSSCHR
VLSKRLKPX3HC,133,2.71,5.02,JKQRHISX
P2KG8ZARP4G6,4713,370.51,607.64,YIVQFZLU
GHMVF2V76O9F,4306,437.48,548.16,ZKUUKRBR
M2ZRVYYN2OV5,4846,441.64,692.93,EWZUFAKC
VAF07ZM6OQS0,518,32.33,46.85,KRSHWTGG
35JSUZH8GDFV,2596,111.27,138.09,ZMRZDYHV
1AMLUY56SG04,587,30.0,34.77,RMSMOETA
0K6P6A8NFL2P,6573,412.84,588.71,STXXDNQZ
2QFEV7KEJTGL,5668,412.84,723.3,GXAGGFBI
7OZV0Z3NBN6M,934,40.27,63.67,NRAPQGHO
9SL1N23IY49G,939,31.86,43.04,JKQRHISX
6AYSG5YWUO11,6095,403.42,650.31,RFTNQGSK
642KTJJJHUPB,5891,386.16,604.34,EKYLYNIF
HW76M6OHINNY,739,46.14,60.58,KRSHWTGG
LPGCUJOXQFDF,3208,418.27,769.62,EWZUFAKC
272EIRCPA9V5,2757,142.85,261.99,GNIJYLAB
K3KM0A8VBE6D,3544,377.0,532.32,DOOBGRTI
4RBWEKS8Z1OL,4835,459.87,845.24,EDLOOHTK
3MQMH4Y8XL72,6328,407.45,581.84,NWUAPMSW
3SV6N244KRP0,911,47.8,74.52,RMSMOETA
M0DQVMVMZU7M,3449,377.0,577.56,ZXZRBVUV
UFQCXDZK1PZT,3194,384.85,613.07,KVHNDYBZ
42XD0KYJMP22,5371,369.22,621.4,TANXPDQQ
NRA85K3I4PFG,6461,418.27,618.2,ZMRZDYHV
5GNCCYY9DM8N,1925,103.5,177.19,UXPYBZTF
1O4WL87E3VTZ,344,16.46,28.44,EWZUFAKC
KW7V728SI09G,1225,124.17,143.91,KVHNDYBZ
1XDTUIVK24GI,4111,374.4,548.12,RFTNQGSK
TAE009QQIWP3,1333,121.7,144.21,ZKUUKRBR
JZK1ELMWISJ1,4645,387.48,653.29,NBCKXSYD
F62TUC7OQ226,254,10.84,17.27,ONSMNAKU
XPHSLSYN5GA0,5992,395.42,569.4,MFUBGGQI
0U7ZXHDGFJZE,6414,485.6,785.7,NCJCTCKB
